NetworkScore,Age,Tenure,MonthlyCharge,NumOfProducts,HasInternetService,IsActiveMember,EstimatedMonthlyUsage,Exited,region_East,region_North,region_South,region_West,gender_Female,gender_Male,gender_Other
0.2323,0.8846,0.75,0.0073,0.6667,0,0,0.3684,0,0,0,0,1,0,0,1
0.1717,0.25,0.05,0.0606,0.6667,0,1,0.8158,1,0,0,0,1,0,0,1
0.7172,0.9231,0.2,0.9847,0.6667,1,1,0.4276,0,0,0,1,0,0,0,1
0.6465,0.6154,0.45,0.7352,0.6667,0,1,0.5774,0,1,0,0,0,0,0,1
0.5556,0,0.55,0.5806,1,1,1,0.328,1,0,0,1,0,0,0,1
0.0909,0.0577,0.9,0.4193,0.6667,0,1,0.8144,1,0,0,1,0,0,1,0
0.0606,0.0192,0.9,0.7687,1,0,1,0.7579,0,0,0,0,1,0,1,0
0.4343,0.0769,0.3,0.2642,1,1,0,0.5037,1,0,1,0,0,0,0,1
0.9899,0.5192,0.55,0.4166,0.6667,1,0,0.1881,0,0,1,0,0,0,0,1
0.9798,0.4615,0.95,0.7247,0.6667,0,0,0.4571,1,1,0,0,0,0,0,1
0.1414,0,0.05,0.2891,1,0,0,0.1141,1,0,0,1,0,0,0,1
0.2828,0.8077,0.65,0.5746,0,1,1,0.3156,1,0,0,0,1,1,0,0
0.7576,0.5,0.55,0.5702,0.6667,0,0,0.0015,1,0,1,0,0,0,0,1
0.0202,0.2308,0.85,0.816,0.3333,0,1,0.2581,1,0,1,0,0,0,1,0
0.4343,0.9808,0.75,0.6041,0,1,1,0.1233,0,0,1,0,0,0,1,0
0.3636,0.5962,0.9,0.9219,1,1,0,0.5411,1,1,0,0,0,1,0,0
0.5253,0.6538,0.7,0.1035,0.3333,0,1,0.3348,1,0,0,0,1,1,0,0
0.7172,0.8462,0.35,0.0856,0.3333,0,0,0.0202,0,1,0,0,0,1,0,0
0.7172,0.6923,0.15,0.5756,0.3333,0,0,0.2536,1,0,0,0,1,1,0,0
0.697,0.75,0.9,0.8965,0,1,0,0.2037,0,0,0,0,1,0,1,0
0.2626,0.5,0.4,0.4306,0.3333,1,0,0.917,0,1,0,0,0,0,0,1
0.9798,0.3077,0.4,0.9775,0.3333,1,1,0.1864,1,0,0,1,0,0,1,0
0.8384,0.3462,0.6,0.3731,0.3333,1,1,0.9147,0,1,0,0,0,0,0,1
0.5859,0.6731,0.3,0.693,1,0,0,0.9374,1,1,0,0,0,1,0,0
0.2828,0.2308,0.55,0.041,0.3333,0,0,0.4982,1,0,0,1,0,1,0,0
0.9091,0.2115,0.8,0.6172,1,1,1,0.5527,1,0,1,0,0,1,0,0
0.3939,0.2115,0.65,0.0218,0.3333,1,1,0.5851,1,0,0,1,0,0,0,1
0.5051,0.1538,0,0.4002,0,0,1,0.311,1,0,0,1,0,0,1,0
0.5152,0.4808,0.75,0.9663,0.3333,0,1,0.357,1,1,0,0,0,1,0,0
0.5556,0.75,0.15,0.9099,0.3333,0,0,0.9336,1,0,0,1,0,0,0,1
0.1111,0.5,0.55,0.9939,1,0,1,0.4982,1,0,0,1,0,0,1,0
0.2929,0.7308,1,0.0326,0.6667,1,1,0.7063,0,0,0,1,0,0,0,1
0.404,0.1923,0.9,0.2503,0,0,0,0.7558,0,0,1,0,0,0,0,1
0.6162,0.7692,0.35,0.234,0.3333,0,1,0.3678,0,0,1,0,0,0,0,1
0.3333,0.5769,0,0.5589,0.6667,1,1,0.554,0,0,0,1,0,1,0,0
0.1616,0.2308,0.3,0.0022,0.6667,0,0,0.3004,1,1,0,0,0,0,1,0
0.7172,0.4808,0.8,0.645,0,1,0,0.8309,1,0,0,1,0,0,1,0
0.8788,0.5,0.7,0.3078,0,0,1,0.1481,0,0,1,0,0,0,0,1
0.6465,0.8846,0.4,0.9921,0.3333,0,0,0.9313,0,0,0,1,0,0,0,1
0.1212,0.1731,0.05,0.62,0.6667,1,0,0.8773,1,0,1,0,0,1,0,0
0.4747,0.5769,0.1,0.005,0,0,0,0.7417,0,0,0,0,1,1,0,0
0.697,0.75,0.65,0.3816,0.6667,1,1,0.4495,0,0,0,0,1,0,0,1
0.5253,0.4423,0.4,0.2404,0.6667,1,1,0.1967,0,1,0,0,0,0,0,1
0.6364,0.5385,0.65,0.2107,0.3333,0,1,0.7299,0,0,0,0,1,0,0,1
0.0707,0.7885,0.25,0.2665,0.6667,0,1,0.6612,0,0,0,0,1,0,1,0
0.4646,1,0.85,0.8731,0,0,1,0.1675,0,0,0,0,1,0,0,1
0,0.5192,0.8,0.9949,0.6667,0,1,0.7137,0,0,1,0,0,0,1,0
0.9899,0.3269,0.1,0.6869,0,1,0,0.2012,1,0,0,0,1,0,1,0
0.1414,0.3846,0.95,0.5023,0.3333,1,0,0.3173,1,0,0,0,1,1,0,0
0.8586,0.6538,0.3,0.6774,1,1,0,0.1636,0,0,0,0,1,0,1,0
0.303,0.0192,1,0.1759,0.3333,1,1,0.0311,0,0,1,0,0,0,1,0
0.899,0.5,0.7,0.5757,0,1,0,0.0553,0,0,0,0,1,0,1,0
0.9697,0.1731,0.15,0.4888,0.6667,1,1,0.2748,1,0,0,1,0,0,1,0
0.3434,0.7308,0.85,0.5565,0.6667,1,1,0.8883,0,0,0,0,1,0,0,1
0.404,0.1346,0.5,0.7631,0.3333,0,0,0.7077,1,0,0,1,0,0,1,0
0.2727,0.9231,0.55,0.1354,0,1,0,0.7502,0,1,0,0,0,0,1,0
0.1212,0.5,0.25,0.8719,0,0,0,0.9006,0,0,0,1,0,0,0,1
0.1616,0.4615,0.95,0.3671,0,0,1,0.4982,1,1,0,0,0,1,0,0
0.2828,0.5577,0.2,0.2054,0,0,0,0.0718,0,0,1,0,0,1,0,0
0.4747,0.0577,0.7,0.7008,1,0,1,0.2676,1,0,0,1,0,0,1,0
0.5657,0.3654,0.25,0.5454,0.3333,1,0,0.0096,1,1,0,0,0,0,1,0
0.8889,0.7885,0.1,0.3482,0.6667,1,0,0.2363,1,1,0,0,0,1,0,0
0.0202,0.9808,0.25,0.3172,1,0,1,0.8291,0,1,0,0,0,0,0,1
1,0.7308,0.4,0.6915,0.3333,0,1,0.2297,0,0,0,0,1,0,0,1
0.6566,0.1538,0.4,0.1613,1,1,1,0.7065,1,0,0,0,1,0,1,0
0.6566,0.5769,0.2,0.246,1,1,1,0.2025,0,0,1,0,0,1,0,0
0.6162,0.1538,0.05,0.7893,0,1,0,0.0508,1,0,1,0,0,0,0,1
0.8081,0.9808,0.6,0.1526,1,0,0,0.7487,1,1,0,0,0,1,0,0
0.3232,0.25,0.45,0.6861,0,0,0,0.0701,1,0,0,0,1,0,1,0
0.1717,0.5192,0.65,0.9903,0.6667,0,1,0.3541,0,0,0,0,1,0,1,0
0.4242,0.8269,0.4,0.3427,0.3333,1,0,0.6199,0,0,0,0,1,1,0,0
0.0505,0.8269,0.4,0.1879,1,1,1,0.9823,0,0,0,1,0,0,0,1
0.7071,0.2115,0.2,0.9106,0.3333,0,0,0.1506,1,0,0,0,1,0,1,0
0.7879,0.0962,1,0.9963,0.6667,1,1,0.7488,1,1,0,0,0,0,0,1
0.3939,0.6731,0.85,0.3433,0.3333,0,0,0.0485,0,0,0,0,1,0,1,0
0.3232,0.5,0.8,0.0083,0.6667,1,1,0.7953,0,1,0,0,0,1,0,0
0.0404,0.3462,0.7,0.1811,0.3333,1,1,0.7586,1,0,1,0,0,1,0,0
0.2828,0.2308,0.25,0.2768,0.6667,0,1,0.0561,1,1,0,0,0,0,1,0
0.6566,0.2115,0.9,0.355,0.3333,1,1,0.7216,1,1,0,0,0,0,0,1
0.6768,0.3077,0.5,0.9453,0.3333,0,0,0.4805,1,0,0,1,0,0,1,0
0.0202,0.5,0.85,0.0706,0.6667,0,0,0.2722,1,1,0,0,0,0,1,0
0.6364,0.6538,0.55,0.927,0,0,0,0.0288,0,0,0,1,0,0,0,1
0.9899,0.8846,0.2,0.366,0.3333,0,0,0.4982,0,0,1,0,0,0,1,0
0.5152,0.5769,0.45,0.649,0,1,0,0.1745,0,0,1,0,0,0,1,0
0.3535,0.3846,0.7,0.9211,0.3333,0,0,0.4814,0,0,1,0,0,1,0,0
0.9899,0.25,0.4,0.0006,0.6667,0,1,0.2028,0,0,1,0,0,1,0,0
0.3636,0.1923,0.35,0.4944,0.3333,0,1,0.3033,1,0,1,0,0,1,0,0
0.5051,0.3269,0.6,0.2359,0.3333,1,0,0.7134,0,0,0,1,0,0,0,1
0.5657,0.5,0.45,0.9647,0.6667,1,1,0.3246,1,0,0,1,0,1,0,0
0.4444,0.4615,0.95,0.5225,0,0,0,0.7092,1,1,0,0,0,1,0,0
0.2828,0.6346,0.25,0.6591,0.3333,0,1,0.7948,0,0,0,1,0,0,0,1
0.3636,0.1538,0,0.8114,0.6667,0,0,0.1767,1,0,0,0,1,1,0,0
0.7172,0.0962,0.95,0.8107,0.6667,1,1,0.8504,1,0,1,0,0,1,0,0
0.6263,0.5,1,0.7536,0.3333,0,0,0.9746,1,0,1,0,0,1,0,0
0.4343,0.3654,0.7,0.5579,0.3333,0,0,0.5888,1,0,1,0,0,1,0,0
0.0404,0.0577,0.75,0.061,0,0,1,0.6394,0,1,0,0,0,1,0,0
0.8586,0.3846,0.6,0.5065,0.6667,0,0,0.3592,0,0,1,0,0,0,1,0
0.4949,0.6923,0.85,0.9737,1,1,0,0.5513,0,0,0,0,1,0,1,0
0.4343,0.8654,0,0.9517,0.6667,1,1,0.4518,1,0,0,0,1,1,0,0
0,0.5962,0.7,0.9423,0.6667,0,0,0.3305,1,0,1,0,0,0,0,1
0,0.75,0.7,0.0462,0.6667,0,0,0.4982,0,0,1,0,0,0,0,1
0.3939,0.1346,0.9,0.0969,1,1,0,0.6473,1,0,0,0,1,1,0,0
0.5354,0.5,0.75,0.8153,1,1,0,0.4982,0,0,0,1,0,0,1,0
0.8788,0.2885,0,0.0831,0.3333,0,0,0.458,1,0,0,0,1,0,1,0
0.596,0.1154,0.05,0.33,0,0,1,0.7863,0,0,1,0,0,0,0,1
0.5455,0.2692,0.9,0.305,1,1,0,0.9865,0,0,0,0,1,0,0,1
0.2424,0.9231,0.3,0.3712,1,1,0,0.5083,1,1,0,0,0,1,0,0
0.7677,0.3846,0.15,0.0581,0,1,0,0.1741,0,1,0,0,0,0,0,1
0.202,0.0192,0.95,0.404,0.6667,0,1,0.58,0,1,0,0,0,0,1,0
0.7475,0.3846,0.9,0.0459,1,1,1,0.2666,1,0,0,1,0,1,0,0
0.8586,0.1538,0.2,0.3179,0.6667,1,1,0.681,1,0,0,0,1,0,0,1
0.4545,0.0962,0.05,0.0618,0.6667,0,0,0.3986,1,0,1,0,0,1,0,0
0.5152,0.2308,0,0.599,0.3333,0,0,0.1004,0,1,0,0,0,0,1,0
0.7677,0.75,0.75,0.9663,0,0,1,0.2389,0,1,0,0,0,0,0,1
0.1313,0.9038,0.1,0.5295,0,0,1,0.9299,0,1,0,0,0,0,0,1
0.6869,0.3269,0.75,0.7889,0.6667,0,0,0.0824,1,1,0,0,0,1,0,0
0.5152,0.1538,0.7,0.3339,1,0,0,0.8185,1,0,0,1,0,1,0,0
0.3232,0.6154,0.4,0.5203,0.6667,1,1,0.6539,0,0,1,0,0,0,0,1
0.3535,0.3077,0.05,0.0266,0,0,1,0.3257,1,0,1,0,0,0,1,0
0.0707,0.0385,0,0.5698,0.3333,1,1,0.5403,1,1,0,0,0,1,0,0
0.6263,0.2885,0.25,0.0387,0.6667,0,1,0.0718,0,0,0,0,1,0,1,0
0.2727,0.0962,0,0.6835,1,1,1,0.4654,0,1,0,0,0,0,0,1
0.4646,0.7885,0.15,0.8868,0.3333,0,0,0.4478,0,0,1,0,0,0,1,0
0.1717,0.3654,0.45,0.2587,0.6667,0,1,0.7207,0,0,0,1,0,0,1,0
0.2626,0.9038,0.15,0.3076,0.6667,0,1,0.8478,0,1,0,0,0,0,1,0
0.1616,0.2115,0.05,0.0277,1,0,0,0.5404,1,1,0,0,0,1,0,0
0.5051,0.6154,0.45,0.1456,0.6667,0,1,0.1871,0,0,0,1,0,1,0,0
0.596,0.9423,0.8,0.8503,0.6667,0,1,0.7637,0,0,0,1,0,0,0,1
0.3838,0.5,0.8,0.0182,1,1,0,0.112,1,0,0,0,1,1,0,0
0.1313,0.4615,0.6,0.8225,1,0,0,0.6556,1,0,0,0,1,1,0,0
0.0202,0.25,0.9,0.8469,0.3333,1,0,0.6954,1,0,1,0,0,0,1,0
0,0.5577,0.55,0.5108,0,0,0,0.4982,0,0,1,0,0,0,1,0
0.6768,0.6538,0.9,0.1331,0,1,0,0.8477,0,0,0,1,0,0,0,1
0.7677,0.0769,0.1,0.2126,0,1,1,0.4638,1,0,0,0,1,0,0,1
0.3333,0.9615,0.9,0.064,0.3333,1,1,0.5408,0,0,0,1,0,0,0,1
0.9899,0.9808,0.8,0.2142,1,0,0,0.4364,0,0,0,1,0,0,1,0
0.7273,0.7885,0.6,0.9673,0.3333,0,1,0.478,1,0,1,0,0,1,0,0
0,0.3077,0.05,0.1053,0.3333,1,0,0.4511,1,1,0,0,0,1,0,0
0.0404,0.5577,0.35,0.5737,0.6667,0,0,0.8708,0,0,0,0,1,0,0,1
0.6263,0.2308,0.55,0.2502,0,0,1,0.7283,0,0,1,0,0,1,0,0
0.4343,0.2115,0.75,0.4312,0,0,0,0.0384,1,0,1,0,0,0,1,0
0.6768,0.3846,0.85,0.4632,0,1,0,0.2046,1,0,0,1,0,0,1,0
0.5556,0,0.3,0.3281,0.3333,0,0,0.3054,0,0,1,0,0,1,0,0
0.5152,0.1346,0.55,0.3743,0,1,1,0.7738,1,1,0,0,0,1,0,0
0.5455,0.3654,0.45,0.9062,0,0,1,0.3009,1,0,0,0,1,1,0,0
0.7273,0.1538,0.6,0.8678,0,1,1,0.7692,1,0,0,1,0,0,1,0
0.5455,0.8077,0.2,0.9129,0,1,1,0.1175,0,0,1,0,0,0,1,0
0.899,0.0769,0.1,0.5721,0.3333,1,1,0.863,1,0,0,1,0,0,1,0
0.6869,0.8269,0.2,0.9226,0,0,0,0.5874,1,0,1,0,0,1,0,0
0.7475,1,0.2,0.7229,0,0,1,0.5809,0,0,0,1,0,0,1,0
0.1717,1,0,0.6508,0.3333,1,1,0.8187,1,1,0,0,0,1,0,0
0.6465,0.75,0.05,0.248,0,0,0,0.9738,1,1,0,0,0,1,0,0
0.5758,0.4808,0.35,0.454,0.3333,0,1,0.45,0,0,0,0,1,1,0,0
0.5657,0.1154,0.2,0.5063,0.3333,0,1,0.6407,0,0,1,0,0,1,0,0
0.5253,0.3846,0.45,0.3928,1,1,1,0.979,1,1,0,0,0,1,0,0
0.596,0.6923,0.9,0.7452,0.6667,0,1,0.574,0,0,1,0,0,0,0,1
0.7475,0.75,0.1,0.0598,0.6667,0,1,0.6636,0,0,0,0,1,0,0,1
0.5556,0.0385,0.2,0.3809,1,0,0,0.2584,0,0,0,1,0,0,0,1
0.4747,0.6923,0.25,0.1439,0,1,1,0.5725,0,0,0,0,1,0,0,1
0.2727,0.7692,0.65,0.5627,0.3333,1,0,0.4861,1,1,0,0,0,1,0,0
0.5354,0.8462,0,0.8654,0.6667,0,0,0.4911,0,1,0,0,0,0,0,1
0.8788,0.7885,0.9,0.3013,1,0,1,0.7494,0,0,0,1,0,0,1,0
0.5657,0.2885,0.35,0.074,0,0,0,0.1646,1,0,0,0,1,0,0,1
0.798,0.3269,0.45,0.5859,0.6667,0,1,0.301,0,0,0,0,1,0,1,0
0.1717,0.2692,0.35,0.6089,0.3333,1,1,0.8659,1,0,0,0,1,0,0,1
0.0202,0.8077,0.8,0.529,0.6667,1,1,0.6112,1,0,0,1,0,1,0,0
0.2828,0.6923,0.25,0.4966,0,0,0,0.736,0,0,1,0,0,0,0,1
0.303,0.2885,0.9,0.7929,0,0,0,0.5997,1,0,0,0,1,0,0,1
0.5253,0.3462,0.8,0.5981,0,0,1,0.318,0,0,1,0,0,0,0,1
0.6263,0.7308,0.5,0.5731,0.3333,0,1,0.648,0,0,1,0,0,0,0,1
0.6768,0.1538,0.3,0.2467,1,0,0,0.4673,1,0,0,1,0,0,0,1
0.4242,0.8077,1,0.4782,0.6667,1,0,0.421,1,1,0,0,0,0,1,0
0.4242,0.5,0.95,0.1024,0.3333,1,0,0.5439,1,0,0,0,1,1,0,0
0.4141,0.7308,0.8,0.3997,0.3333,1,1,0.9614,0,0,0,0,1,0,0,1
0.8182,0.0769,1,0.4812,0.6667,0,1,0.7576,1,0,1,0,0,0,1,0
0.9697,0.1346,0.85,0.6928,0.6667,0,1,0.6155,1,1,0,0,0,0,1,0
1,0.5,0.15,0.3751,0,1,1,0.5851,0,0,1,0,0,0,0,1
0.9899,0.0769,0.65,0.6515,0.3333,1,0,0.0791,1,0,0,0,1,0,1,0
0.2929,0.8269,0.05,0.901,0.6667,0,0,0.3217,1,1,0,0,0,1,0,0
0.9091,0.6346,0.4,0.3257,0,0,0,0.1867,0,0,0,0,1,0,0,1
0,0.5,0.5,0.0237,0.3333,1,1,0.1059,0,0,0,1,0,0,1,0
0.5152,0.0769,0.05,0.6856,0.6667,1,1,0.8524,1,0,0,1,0,0,0,1
0.2929,0.8462,0.75,0.7085,0,1,0,0.8802,0,1,0,0,0,0,1,0
0.9192,0.8077,0.65,0.2736,0,1,0,0.9401,0,0,0,0,1,1,0,0
0.0303,0.75,0.8,0.8584,0.3333,0,1,0.7383,1,0,0,0,1,1,0,0
0.2727,0.9038,0,0.8294,0,0,1,0.2459,0,0,0,1,0,0,1,0
0.7071,0.0962,0.15,0.1013,0.3333,1,1,0.4192,1,0,0,1,0,0,1,0
0.8889,0.6346,0.5,0.7846,0.3333,1,1,0.9744,0,1,0,0,0,1,0,0
0.7071,0.8462,0.95,0.8907,0.6667,0,1,0.8534,1,0,0,0,1,1,0,0
0.697,0.9808,0.55,0.7064,0.3333,1,1,0.3612,0,0,0,0,1,0,1,0
0.4949,0.4231,0.95,0.3521,0.6667,1,1,0.9928,0,0,0,1,0,0,0,1
0.4242,0.8077,0.9,0.8841,0.6667,0,1,0.5894,0,1,0,0,0,0,1,0
0.7677,0.5,0.95,0.6813,0.6667,1,1,0.1675,0,1,0,0,0,0,0,1
0.7879,0.7692,0.9,0.9659,0.6667,0,0,0.5095,1,0,1,0,0,1,0,0
0.5556,0.5,0.15,0.7902,0.3333,1,0,0.9309,1,0,0,0,1,1,0,0
0.1414,0.3846,0.4,0.5277,1,0,0,0.1895,1,0,1,0,0,1,0,0
0.1616,0.8654,0.75,0.6057,0.3333,1,0,0.5715,0,0,0,0,1,0,1,0
0.0707,0.5192,0.75,0.8949,1,0,1,0.8947,1,0,0,1,0,1,0,0
0.0404,0.25,0.2,0.8417,0.6667,1,1,0.6469,1,1,0,0,0,1,0,0
0.5152,1,0.5,0.9286,1,1,1,0.1242,1,0,0,0,1,1,0,0
0.596,0.7885,0.35,0.9036,0.3333,1,0,0.5292,1,0,0,1,0,1,0,0
0.8485,0.7115,0.65,0.8069,1,0,0,0.2356,0,0,0,1,0,0,1,0
0.5152,0.3077,0.35,0.3529,1,1,1,0.4882,1,0,0,1,0,0,1,0
0.9293,0.6731,0.05,0.3422,0,0,1,0.6357,0,0,0,1,0,0,1,0
0.9798,0.5,0.5,0.765,1,1,0,0.3869,1,0,0,0,1,1,0,0
0.798,0.2308,0.35,0.301,0,0,0,0.2784,0,0,0,1,0,1,0,0
0.8687,0.4423,0.65,0.0602,0.3333,1,1,0.0306,0,1,0,0,0,0,0,1
0.8788,0.5,0.05,0.7162,0.6667,1,0,0.5947,0,1,0,0,0,0,1,0
0.8788,0.5577,0.7,0.4186,1,1,0,0.2312,0,0,0,1,0,0,0,1
0.2121,0.5192,0.75,0.5126,0.6667,1,0,0.0384,1,0,0,0,1,0,1,0
0.7374,0.1154,0.95,0.0243,0.3333,0,1,0.3737,1,0,1,0,0,1,0,0
0.5758,0.6154,0.65,0.6662,0.6667,0,0,0.1994,1,0,0,0,1,0,0,1
0.899,0.8654,0.35,0.2547,0.6667,0,0,0.7581,0,1,0,0,0,0,1,0
0.596,0.2885,0.2,0.5842,0,1,1,0.657,1,0,0,0,1,1,0,0
0,0.8462,0.65,0.541,0,0,0,0.1542,1,0,0,0,1,0,1,0
0.4141,0.1154,0.65,0.6163,0,1,1,0.5681,1,1,0,0,0,0,0,1
0.9091,0.0769,0.65,0.5445,0.6667,1,1,0.1744,1,1,0,0,0,0,0,1
0.2121,0.1154,0.5,0.3035,1,0,0,0.7214,1,0,0,1,0,1,0,0
0.4242,0.6923,0.25,0.6435,0,1,0,0.2143,1,0,0,1,0,1,0,0
0.7172,0.8462,0.2,0.2301,0.3333,0,0,0.2438,0,1,0,0,0,0,1,0
0.7071,0.0577,0.45,0.1552,0,1,1,0.1307,1,1,0,0,0,0,0,1
0.8889,0.1923,0.95,0.9318,0.3333,1,0,0.9378,1,0,0,1,0,0,1,0
0.7475,0.2692,0.85,0.4414,0,1,0,0.0472,1,0,0,0,1,1,0,0
0.1616,0.4808,0.15,0.7786,0,1,1,0.2423,1,0,0,1,0,1,0,0
0.5152,0.1346,0.25,0.8161,0.3333,1,0,0.8592,1,0,1,0,0,0,1,0
0.9192,0.8462,0.25,0.5688,0.6667,1,0,0.3331,1,0,1,0,0,0,0,1
0.2727,0.25,0.4,0.7872,1,0,1,0.9866,1,1,0,0,0,0,0,1
0.8081,0.1923,0.05,0.4103,0.6667,1,1,0.5705,1,1,0,0,0,0,1,0
0.9293,0.3846,0.5,0.2876,0.3333,0,1,0.124,0,0,0,0,1,1,0,0
0.7677,0.0769,0.6,0.5276,1,1,0,0.7301,1,0,1,0,0,0,1,0
0.0202,0.5962,0.05,0.816,0.6667,0,0,0.7689,0,0,0,0,1,0,0,1
0.8889,0.7308,0.65,0.2348,0,0,1,0.6334,0,0,0,0,1,0,1,0
0.9091,0.8462,0.15,0.6131,1,0,1,0.5213,0,0,0,1,0,0,0,1
0.5253,0.5,0.95,0.5744,1,1,0,0.0717,1,0,0,0,1,0,0,1
0.8283,0.9038,0.45,0.5216,0,0,1,0.8502,0,0,0,1,0,0,1,0
0.3535,0.8654,0.7,0.8711,0.6667,0,1,0.385,0,0,0,1,0,0,1,0
0.2525,0.6346,0.75,0.9912,1,1,1,0.91,1,1,0,0,0,1,0,0
0.202,0.1154,0.95,0.4419,0.3333,1,1,0.7849,0,0,0,0,1,0,1,0
0.202,0.4808,0,0.3648,0.3333,1,1,0.1849,0,1,0,0,0,0,0,1
0.5152,0.9808,0.6,0.0715,0.6667,0,1,0.0033,1,0,0,1,0,1,0,0
0.9495,0.6346,0.1,0.5681,0,0,0,0.0281,0,0,1,0,0,0,1,0
0.9394,0.9423,0.15,0.5285,0.6667,1,0,0.4395,0,0,1,0,0,0,0,1
0.2121,0.6154,0.15,0.9761,0,0,0,0.6677,0,0,0,0,1,0,0,1
0.7475,0,0.15,0.1446,0.6667,1,0,0.5938,0,0,0,0,1,0,0,1
0.5859,0.75,0.15,0.976,1,0,0,0.3983,1,0,0,1,0,1,0,0
0.9192,0.3462,0.3,0.5968,0.6667,1,0,0.2325,1,0,0,1,0,0,1,0
0.5152,0.4808,0.7,0.92,0.6667,1,0,0.7091,1,1,0,0,0,0,1,0
0.6667,0.2308,1,0.2464,0.3333,0,1,0.7455,0,0,0,0,1,1,0,0
0.6566,0.8077,0.55,0.6028,1,1,0,0.3615,0,0,0,0,1,1,0,0
0.3232,0.7885,0.35,0.6998,0.3333,0,1,0.9691,1,1,0,0,0,1,0,0
0.8788,0.3654,0.85,0.1828,0,1,0,0.2944,0,0,1,0,0,0,1,0
0.1616,0.4038,0.25,0.3699,0.3333,0,0,0.9052,1,1,0,0,0,1,0,0
0.1111,0.2115,0.95,0.9414,0.6667,0,1,0.4982,1,0,1,0,0,0,1,0
0.4242,0.6538,0.65,0.1727,0.6667,0,1,0.2604,0,1,0,0,0,0,0,1
0.5657,0.5769,0.5,0.1772,0.6667,0,1,0.4121,0,1,0,0,0,0,1,0
0.4545,0.6154,0.55,0.2654,0.6667,0,1,0.4982,0,0,1,0,0,0,1,0
0.2929,0.7308,0.55,0.1354,1,1,1,0.3418,0,0,0,1,0,0,0,1
0.7879,0.3654,0.8,0.454,0.3333,0,1,0.3554,1,0,0,0,1,1,0,0
0.3131,0.75,0.95,0.8094,0.6667,1,1,0.8579,1,0,1,0,0,0,0,1
0.6566,0.0192,0.45,0.2129,0.6667,1,0,0.6535,1,0,0,0,1,0,0,1
0.3535,0.2692,0.8,0.3444,0.6667,0,1,0.2856,1,0,0,1,0,0,0,1
0.8384,0.3846,0.8,0.4232,0.6667,1,0,0.9445,1,0,0,1,0,1,0,0
0.0606,0.0577,1,0.8896,0.3333,1,0,0.6083,1,1,0,0,0,0,1,0
0.2828,0.5,0.95,0.5096,1,1,1,0.2229,1,0,0,1,0,1,0,0
0.5152,0.5385,0.35,0.732,0,0,0,0.4151,1,1,0,0,0,0,0,1
0.5152,0.9615,0.2,0.849,0.3333,1,0,0.4982,1,0,1,0,0,1,0,0
0.4848,0.7885,0.9,0.4264,0,1,1,0.9507,0,1,0,0,0,0,0,1
0.1212,0.6731,0.25,0.518,0,0,1,0.0004,0,0,0,1,0,0,0,1
0.9899,0.5,0.45,0.3434,1,1,0,0.4982,1,0,1,0,0,1,0,0
0.798,0.5769,0.85,0.8344,0,1,1,0.2442,0,0,0,1,0,0,1,0
0.1818,0,0.1,0.0737,0,0,0,0.4003,0,0,0,1,0,1,0,0
0.0606,0.0192,0.25,0.2991,0,0,0,0.7623,1,0,0,1,0,0,1,0
0.7172,0.7115,0.5,0.7721,1,0,0,0.2262,1,0,0,1,0,0,0,1
0.3939,0.3462,1,0.2869,1,1,1,0.0789,1,0,0,1,0,0,0,1
0.5657,0.1731,1,0.1145,0,1,1,0.2834,1,0,0,1,0,0,0,1
0.8182,0.1154,0.95,0.066,0.3333,1,0,0.2652,0,1,0,0,0,0,1,0
0.2323,0.4808,0.8,0.256,0.3333,0,0,0.7325,0,1,0,0,0,0,0,1
0.3333,0.25,0.75,0.5744,1,1,1,0.2019,1,0,1,0,0,1,0,0
0.0909,0.5962,0.9,0.4088,0.3333,0,1,0.9152,0,0,1,0,0,0,0,1
0.5152,0.2115,0.45,0.9755,0.3333,0,0,0.3689,1,0,0,1,0,0,1,0
0.7273,0.4231,1,0.0615,1,0,0,0.6436,1,1,0,0,0,1,0,0
0.404,0.4231,0.75,0.1267,0.6667,0,1,0.6312,1,0,1,0,0,1,0,0
0.3333,0.4038,0.1,0.7994,0.6667,1,0,0.3764,1,1,0,0,0,0,1,0
0.6364,0.9038,0.85,0.6186,0.6667,0,0,0.8429,1,0,0,1,0,1,0,0
0.8182,1,0.15,0.7239,0.3333,0,0,0.9292,0,1,0,0,0,1,0,0
0.2525,0.5,0.65,0.8553,0.3333,1,1,0.1092,1,1,0,0,0,0,1,0
0.6364,0.2885,0.75,0.8768,0.3333,0,1,0.0272,1,1,0,0,0,0,0,1
0.9798,0.7692,0.4,0.0776,0.6667,0,0,0.3769,0,0,0,0,1,0,1,0
0.3737,0.4615,0.75,0.2076,0,1,1,0.5313,0,0,0,1,0,0,1,0
0.798,0.9808,0.25,0.2414,0,1,0,0.9451,0,0,1,0,0,0,0,1
0.1919,0.1538,0.9,0.1524,0.6667,0,1,0.7553,1,0,0,1,0,0,0,1
0.8485,0.0577,0.8,0.3195,0.6667,0,0,0.5503,1,0,1,0,0,1,0,0
0.7172,0.1346,0.25,0.6404,0.6667,1,0,0.7637,1,0,1,0,0,1,0,0
0.2727,0.0962,1,0.7122,0.6667,0,0,0.7863,1,1,0,0,0,1,0,0
0.7879,0.5,0.2,0.0229,0.6667,1,1,0.3135,1,0,0,0,1,1,0,0
0.1313,0.1923,0.95,0.7011,1,0,0,0.3708,0,0,1,0,0,0,0,1
